163208757248,TYPE,!:VariableValue(VariableValue),!,!:VariableValue(VariableValue)
163208757249,TYPE,"!=:bool(VariableValue&,MathLib.bigint)",!=,"!=:bool(VariableValue&,MathLib.bigint)"
163208757250,TYPE,"%:MathLib.value(MathLib.value&,MathLib.value&)",%,"%:MathLib.value(MathLib.value&,MathLib.value&)"
163208757251,TYPE,"&:MathLib.value(MathLib.value&,MathLib.value&)",&,"&:MathLib.value(MathLib.value&,MathLib.value&)"
163208757252,TYPE,"*:MathLib.value(MathLib.value&,MathLib.value&)",*,"*:MathLib.value(MathLib.value&,MathLib.value&)"
163208757253,TYPE,"+:MathLib.value(MathLib.value&,MathLib.value&)",+,"+:MathLib.value(MathLib.value&,MathLib.value&)"
163208757254,TYPE,"-:MathLib.value(MathLib.value&,MathLib.value&)",-,"-:MathLib.value(MathLib.value&,MathLib.value&)"
163208757255,TYPE,"/:MathLib.value(MathLib.value&,MathLib.value&)",/,"/:MathLib.value(MathLib.value&,MathLib.value&)"
163208757256,TYPE,14astIsVariableComparison435isVarTokComparison00103910004971039100049735isVarTokComparison10,14astIsVariableComparison435isVarTokComparison00103910004971039100049735isVarTokComparison10,14astIsVariableComparison435isVarTokComparison00103910004971039100049735isVarTokComparison10
163208757257,TYPE,15414begin13args00,15414begin13args00,15414begin13args00
163208757258,TYPE,15482935intersects0000&,15482935intersects0000&,15482935intersects0000&
163208757259,TYPE,15482935intersects0000&&&,15482935intersects0000&&&,15482935intersects0000&&&
163208757260,TYPE,1548297435findRecordInNestedListImpl00usingList000&,1548297435findRecordInNestedListImpl00usingList000&,1548297435findRecordInNestedListImpl00usingList000&
163208757261,TYPE,1548297435findRecordInNestedListImpl00usingList000&&,1548297435findRecordInNestedListImpl00usingList000&&,1548297435findRecordInNestedListImpl00usingList000&&
163208757262,TYPE,8135isExpressionChangedAt000,8135isExpressionChangedAt000,8135isExpressionChangedAt000
163208757263,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnClassFG076CodeEditorStyleCodeEditorStyle.classColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnClassFG076CodeEditorStyleCodeEditorStyle.classColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757264,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnCommentFG076CodeEditorStyleCodeEditorStyle.commentColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnCommentFG076CodeEditorStyleCodeEditorStyle.commentColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757265,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnHighlightBG076CodeEditorStyleCodeEditorStyle.highlightBGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnHighlightBG076CodeEditorStyleCodeEditorStyle.highlightBGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757266,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnKeywordFG076CodeEditorStyleCodeEditorStyle.keywordColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnKeywordFG076CodeEditorStyleCodeEditorStyle.keywordColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757267,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnLineNumBG076CodeEditorStyleCodeEditorStyle.lineNumBGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnLineNumBG076CodeEditorStyleCodeEditorStyle.lineNumBGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757268,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnLineNumFG076CodeEditorStyleCodeEditorStyle.lineNumFGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnLineNumFG076CodeEditorStyleCodeEditorStyle.lineNumFGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757269,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnQuoteFG076CodeEditorStyleCodeEditorStyle.quoteColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnQuoteFG076CodeEditorStyleCodeEditorStyle.quoteColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757270,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnSymbolBG076CodeEditorStyleCodeEditorStyle.symbolBGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnSymbolBG076CodeEditorStyleCodeEditorStyle.symbolBGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757271,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnSymbolFG076CodeEditorStyleCodeEditorStyle.symbolFGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnSymbolFG076CodeEditorStyleCodeEditorStyle.symbolFGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757272,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnWidgetColorBG076CodeEditorStyleCodeEditorStyle.widgetBGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnWidgetColorBG076CodeEditorStyleCodeEditorStyle.widgetBGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757273,TYPE,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnWidgetColorFG076CodeEditorStyleCodeEditorStyle.widgetFGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00,mStyleOutgoing00,82108SelectColorButtonSelectColorButton.setColor108StyleEditDialogStyleEditDialog.mBtnWidgetColorFG076CodeEditorStyleCodeEditorStyle.widgetFGColor108StyleEditDialogStyleEditDialog.mStyleOutgoing00
163208757274,TYPE,8235findTokensSkipDeadCodeImpl503tok00,8235findTokensSkipDeadCodeImpl503tok00,8235findTokensSkipDeadCodeImpl503tok00
163208757275,TYPE,823maybeLambda08133035findLambdaEndTokenGeneric00previous000,823maybeLambda08133035findLambdaEndTokenGeneric00previous000,823maybeLambda08133035findLambdaEndTokenGeneric00previous000
163208757276,TYPE,82731ForwardTraversal.evalCond03condTok00,evalCond03condTok00,82731ForwardTraversal.evalCond03condTok00
163208757277,TYPE,82731ForwardTraversal.isFunctionCall035ForwardTraversal.traverseRecursive000,traverseRecursive000,82731ForwardTraversal.isFunctionCall035ForwardTraversal.traverseRecursive000
163208757278,TYPE,82731ForwardTraversal.stopOnCondition03condTok00,stopOnCondition03condTok00,82731ForwardTraversal.stopOnCondition03condTok00
163208757279,TYPE,82731astIsLHS03tok00,82731astIsLHS03tok00,82731astIsLHS03tok00
163208757280,TYPE,82731getInitTokImpl08133035getInitTokImpl00next000,82731getInitTokImpl08133035getInitTokImpl00next000,82731getInitTokImpl08133035getInitTokImpl00next000
163208757281,TYPE,82731getStepTokImpl08133035getStepTokImpl00next000,82731getStepTokImpl08133035getStepTokImpl00next000,82731getStepTokImpl08133035getStepTokImpl00next000
163208757282,TYPE,82731isAlignAttribute035skipCPPOrAlignAttribute000,82731isAlignAttribute035skipCPPOrAlignAttribute000,82731isAlignAttribute035skipCPPOrAlignAttribute000
163208757283,TYPE,82731isCPPAttribute035skipCPPOrAlignAttribute000,82731isCPPAttribute035skipCPPOrAlignAttribute000,82731isCPPAttribute035skipCPPOrAlignAttribute000
163208757284,TYPE,82731isUnevaluated03tok00,82731isUnevaluated03tok00,82731isUnevaluated03tok00
163208757285,TYPE,82731isUnevaluated08133035ForwardTraversal.traverseTok00previous000,traverseTok00previous000,82731isUnevaluated08133035ForwardTraversal.traverseTok00previous000
163208757286,TYPE,82731sign01515111435sufficientCondition2010362731651035sufficientCondition500,82731sign01515111435sufficientCondition2010362731651035sufficientCondition500,82731sign01515111435sufficientCondition2010362731651035sufficientCondition500
163208757287,TYPE,82731sign01515111535sufficientCondition2010362731651035sufficientCondition500,82731sign01515111535sufficientCondition2010362731651035sufficientCondition500,82731sign01515111535sufficientCondition2010362731651035sufficientCondition500
163208757288,TYPE,82731sign01535sufficientCondition2015111435sufficientCondition501036273165100,82731sign01535sufficientCondition2015111435sufficientCondition501036273165100,82731sign01535sufficientCondition2015111435sufficientCondition501036273165100
163208757289,TYPE,82731sign01535sufficientCondition2015111535sufficientCondition501036273165100,82731sign01535sufficientCondition2015111535sufficientCondition501036273165100,82731sign01535sufficientCondition2015111535sufficientCondition501036273165100
163208757290,TYPE,82731sign01535sufficientCondition2035sufficientCondition500,82731sign01535sufficientCondition2035sufficientCondition500,82731sign01535sufficientCondition2035sufficientCondition500
163208757291,TYPE,82732ForwardTraversal.checkScopeForwardTraversal.checkScope03lambdaEndToken00,checkScope03lambdaEndToken00,82732ForwardTraversal.checkScopeForwardTraversal.checkScope03lambdaEndToken00
163208757292,TYPE,82732findLambdaEndTokenfindLambdaEndToken035ForwardTraversal.traverseTok000,traverseTok000,82732findLambdaEndTokenfindLambdaEndToken035ForwardTraversal.traverseTok000
163208757293,TYPE,82732findLambdaEndTokenfindLambdaEndToken03rightmostLeaf00,82732findLambdaEndTokenfindLambdaEndToken03rightmostLeaf00,82732findLambdaEndTokenfindLambdaEndToken03rightmostLeaf00
163208757294,TYPE,82732getCondTokFromEndgetCondTokFromEnd03tok00,82732getCondTokFromEndgetCondTokFromEnd03tok00,82732getCondTokFromEndgetCondTokFromEnd03tok00
163208757295,TYPE,82732getCondTokFromEndgetCondTokFromEnd0823303startBlock0tokAt015310362732652000,82732getCondTokFromEndgetCondTokFromEnd0823303startBlock0tokAt015310362732652000,82732getCondTokFromEndgetCondTokFromEnd0823303startBlock0tokAt015310362732652000
163208757296,TYPE,82732getCondTokgetCondTok03tok00,82732getCondTokgetCondTok03tok00,82732getCondTokgetCondTok03tok00
163208757297,TYPE,82732getCondTokgetCondTok08133035getCondTokImpl00previous000,82732getCondTokgetCondTok08133035getCondTokImpl00previous000,82732getCondTokgetCondTok08133035getCondTokImpl00previous000
163208757298,TYPE,82732getCondTokgetCondTok0813303startBlock0previous000,82732getCondTokgetCondTok0813303startBlock0previous000,82732getCondTokgetCondTok0813303startBlock0previous000
163208757299,TYPE,82732getCondTokgetCondTok0823303startBlock0linkAt015310362731651000,82732getCondTokgetCondTok0823303startBlock0linkAt015310362731651000,82732getCondTokgetCondTok0823303startBlock0linkAt015310362731651000
163208757300,TYPE,82732nextAfterAstRightmostLeafnextAfterAstRightmostLeaf035ForwardTraversal.traverseTok000,traverseTok000,82732nextAfterAstRightmostLeafnextAfterAstRightmostLeaf035ForwardTraversal.traverseTok000
163208757301,TYPE,82732nextAfterAstRightmostLeafnextAfterAstRightmostLeaf03colon00,82732nextAfterAstRightmostLeafnextAfterAstRightmostLeaf03colon00,82732nextAfterAstRightmostLeafnextAfterAstRightmostLeaf03colon00
163208757302,TYPE,82732nextAfterAstRightmostLeafnextAfterAstRightmostLeaf0813303tok0astParent000,82732nextAfterAstRightmostLeafnextAfterAstRightmostLeaf0813303tok0astParent000,82732nextAfterAstRightmostLeafnextAfterAstRightmostLeaf0813303tok0astParent000
163208757303,TYPE,82747435findTypeImpl00definedTypesMap0find035findTypeImpl100,82747435findTypeImpl00definedTypesMap0find035findTypeImpl100,82747435findTypeImpl00definedTypesMap0find035findTypeImpl100
163208757304,TYPE,829setFlags1148110135FunctionListItemflagsFunctionListItem074135FunctionListItemItemIsEditable12FunctionListItemQt0,829setFlags1148110135FunctionListItemflagsFunctionListItem074135FunctionListItemItemIsEditable12FunctionListItemQt0,829setFlags1148110135FunctionListItemflagsFunctionListItem074135FunctionListItemItemIsEditable12FunctionListItemQt0
163208757305,TYPE,"833291Token.Match035ForwardTraversal.traverseTok0016735133621133""return|throw""0","traverseTok0016735133621133""return|throw""0","833291Token.Match035ForwardTraversal.traverseTok0016735133621133""return|throw""0"
163208757306,TYPE,"833291Token.Match035ForwardTraversal.traverseTok0016735173621133""setjmp|longjmp(""0","traverseTok0016735173621133""setjmp|longjmp(""0","833291Token.Match035ForwardTraversal.traverseTok0016735173621133""setjmp|longjmp(""0"
163208757307,TYPE,"833291Token.Match035ForwardTraversal.traverseTok001673593621133""%name%(""0","traverseTok001673593621133""%name%(""0","833291Token.Match035ForwardTraversal.traverseTok001673593621133""%name%(""0"
163208757308,TYPE,"833291Token.Match035ForwardTraversal.traverseTok001673593621133""asm|goto""0","traverseTok001673593621133""asm|goto""0","833291Token.Match035ForwardTraversal.traverseTok001673593621133""asm|goto""0"
163208757309,TYPE,"833291Token.Match035getInitTokImpl001673593621133""%name%(""0","Match035getInitTokImpl001673593621133""%name%(""0","833291Token.Match035getInitTokImpl001673593621133""%name%(""0"
163208757310,TYPE,"833291Token.Match035getStepTokImpl001673593621133""%name%(""0","Match035getStepTokImpl001673593621133""%name%(""0","833291Token.Match035getStepTokImpl001673593621133""%name%(""0"
163208757311,TYPE,"833291Token.Match035getTokenArgumentFunctionImpl0016735113621133"".*%name%""0","*%name%""0","833291Token.Match035getTokenArgumentFunctionImpl0016735113621133"".*%name%""0"
163208757312,TYPE,"833291Token.Match035getTokenArgumentFunctionImpl001673593621133""%name%:""0","Match035getTokenArgumentFunctionImpl001673593621133""%name%","833291Token.Match035getTokenArgumentFunctionImpl001673593621133""%name%:""0"
163208757313,TYPE,"833291Token.Match035skipInitializerList0016735103621133"".%name%""0","%name%""0","833291Token.Match035skipInitializerList0016735103621133"".%name%""0"
163208757314,TYPE,"833291Token.Match035skipInitializerList0016735163621133""[:,].|%name%""0","Match035skipInitializerList0016735163621133""[","833291Token.Match035skipInitializerList0016735163621133""[:,].|%name%""0"
163208757315,TYPE,"833291Token.Match03defStart016735123621133""%name%|.|:""0",|,"833291Token.Match03defStart016735123621133""%name%|.|:""0"
163208757316,TYPE,"833291Token.Match03parent016735103621133""%oror%|&&""0","Match03parent016735103621133""%oror%|&&""0","833291Token.Match03parent016735103621133""%oror%|&&""0"
163208757317,TYPE,"833291Token.Match03parent01673553621133""[+-]""0","Match03parent01673553621133""[+-]""0","833291Token.Match03parent01673553621133""[+-]""0"
163208757318,TYPE,"833291Token.Match03tok016735153621133""if|for|while(""0","Match03tok016735153621133""if|for|while(""0","833291Token.Match03tok016735153621133""if|for|while(""0"
163208757319,TYPE,"833291Token.Match03tok01673543621133"")|;""0","Match03tok01673543621133"")|;""0","833291Token.Match03tok01673543621133"")|;""0"
