21474836480,BINDING,"addFilesToList:bool(std.string&,std.vector<std.string>&)",addFilesToList,"bool(std.string&,std.vector<std.string>&)"
21474836481,BINDING,"addIncludePathsToList:bool(std.string&,std.list<std.string>&)",addIncludePathsToList,"bool(std.string&,std.list<std.string>&)"
21474836482,BINDING,"addPathsToSet:bool(std.string&,std.set<std.string>&)",addPathsToSet,"bool(std.string&,std.set<std.string>&)"
21474836483,BINDING,"XMLErrorMessagesLogger.reportOut:void(std.string&,Color)",reportOut,"void(std.string&,Color)"
21474836484,BINDING,XMLErrorMessagesLogger.reportErr:void(ErrorMessage&),reportErr,void(ErrorMessage&)
21474836485,BINDING,"XMLErrorMessagesLogger.reportProgress:void(std.string&,char[],std.size_t)",reportProgress,"void(std.string&,char[],std.size_t)"
21474836486,BINDING,"CmdLineParser.CmdLineParser:ANY(CmdLineLogger&,Settings&,Suppressions&)",CmdLineParser,"CmdLineParser.CmdLineParser:ANY(CmdLineLogger&,Settings&,Suppressions&)(CmdLineLogger&,Settings&,Suppressions&)"
21474836487,BINDING,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>0:bool(std.string&),<operator>(),bool(std.string&)
21474836488,BINDING,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>1:bool(FileSettings&),<operator>(),bool(FileSettings&)
21474836489,BINDING,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>2:bool(FileSettings&),<operator>(),bool(FileSettings&)
21474836490,BINDING,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>3:bool(FileSettings&),<operator>(),bool(FileSettings&)
21474836491,BINDING,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>4:bool(FileWithDetails&),<operator>(),bool(FileWithDetails&)
21474836492,BINDING,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>5:bool(FileWithDetails&),<operator>(),bool(FileWithDetails&)
21474836493,BINDING,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>6:bool(FileWithDetails&),<operator>(),bool(FileWithDetails&)
21474836494,BINDING,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>7:bool(FileWithDetails&),<operator>(),bool(FileWithDetails&)
21474836495,BINDING,"CmdLineParser.fillSettingsFromArgs:bool(int,char[]*)",fillSettingsFromArgs,"bool(int,char[]*)"
